recoID,eventID,armID,groupID,rpID,uLineNo,vLineNo,siliconID,direction,line_no,position
0,2,0,2,5,1,1,1,u,0,-9.3245
0,2,0,2,5,1,1,3,u,0,-9.2915
0,2,0,2,5,1,1,5,u,0,-9.2915
0,2,0,2,5,1,1,7,u,0,-9.2255
0,2,0,2,5,1,1,9,u,0,-9.2255
0,2,0,2,5,1,1,0,v,0,-7.1795
0,2,0,2,5,1,1,2,v,0,-7.1135
0,2,0,2,5,1,1,4,v,0,-7.0475
0,2,0,2,5,1,1,6,v,0,-7.0475
0,2,0,2,5,1,1,8,v,0,-6.9155
0,2,0,2,21,1,1,1,u,0,-8.0375
0,2,0,2,21,1,1,3,u,0,-7.9715
0,2,0,2,21,1,1,5,u,0,-7.9055
0,2,0,2,21,1,1,7,u,0,-7.8395
0,2,0,2,21,1,1,0,v,0,-8.2355
0,2,0,2,21,1,1,2,v,0,-8.2355
0,2,0,2,21,1,1,4,v,0,-8.2025
0,2,0,2,21,1,1,6,v,0,-8.1695
0,2,0,2,21,1,1,8,v,0,-8.2355
0,2,0,2,25,1,1,1,u,0,-8.1695
0,2,0,2,25,1,1,3,u,0,-8.0375
0,2,0,2,25,1,1,5,u,0,-7.9385
0,2,0,2,25,1,1,7,u,0,-7.8395
0,2,0,2,25,1,1,9,u,0,-7.7735
0,2,0,2,25,1,1,0,v,0,-7.6415
0,2,0,2,25,1,1,2,v,0,-7.6415
0,2,0,2,25,1,1,4,v,0,-7.6415
0,2,0,2,25,1,1,6,v,0,-7.6415
0,2,0,2,25,1,1,8,v,0,-7.5755
0,2,1,4,104,1,1,1,u,0,-6.8495
0,2,1,4,104,1,1,3,u,0,-6.8495
0,2,1,4,104,1,1,5,u,0,-6.8495
0,2,1,4,104,1,1,7,u,0,-6.8495
0,2,1,4,104,1,1,9,u,0,-6.7835
0,2,1,4,104,1,1,0,v,0,-8.4995
0,2,1,4,104,1,1,2,v,0,-8.5655
0,2,1,4,104,1,1,4,v,0,-8.5655
0,2,1,4,104,1,1,6,v,0,-8.5655
0,2,1,4,120,1,1,1,u,0,-9.4895
0,2,1,4,120,1,1,3,u,0,-9.4235
0,2,1,4,120,1,1,5,u,0,-9.4235
0,2,1,4,120,1,1,7,u,0,-9.3245
0,2,1,4,120,1,1,9,u,0,-9.3575
0,2,1,4,120,1,1,0,v,0,-8.1035
0,2,1,4,120,1,1,2,v,0,-8.0375
0,2,1,4,120,1,1,4,v,0,-7.9715
0,2,1,4,120,1,1,6,v,0,-7.8395
0,2,1,4,120,1,1,8,v,0,-7.8065
0,2,1,4,124,1,1,1,u,0,-6.9155
0,2,1,4,124,1,1,3,u,0,-6.9815
0,2,1,4,124,1,1,5,u,0,-6.9815
0,2,1,4,124,1,1,7,u,0,-6.9155
0,2,1,4,124,1,1,9,u,0,-6.9155
0,2,1,4,124,1,1,0,v,0,-7.6415
0,2,1,4,124,1,1,2,v,0,-7.6415
0,2,1,4,124,1,1,4,v,0,-7.6085
0,2,1,4,124,1,1,6,v,0,-7.5755
0,2,1,4,124,1,1,8,v,0,-7.5755
0,3,0,1,4,1,1,1,u,0,-8.5655
0,3,0,1,4,1,1,3,u,0,-8.5655
0,3,0,1,4,1,1,5,u,0,-8.4995
0,3,0,1,4,1,1,7,u,0,-8.4995
0,3,0,1,4,1,1,9,u,0,-8.4995
0,3,0,1,4,1,1,0,v,0,-6.1235
0,3,0,1,4,1,1,2,v,0,-6.1235
0,3,0,1,4,1,1,6,v,0,-6.2555
0,3,0,1,4,1,1,8,v,0,-6.2555
0,3,0,2,5,1,1,1,u,0,-10.0175
0,3,0,2,5,1,1,3,u,0,-9.9515
0,3,0,2,5,1,1,5,u,0,-9.9515
0,3,0,2,5,1,1,7,u,0,-9.8855
0,3,0,2,5,1,1,9,u,0,-9.8855
0,3,0,2,5,1,1,0,v,0,-8.0045
0,3,0,2,5,1,1,2,v,0,-7.9055
0,3,0,2,5,1,1,4,v,0,-7.8725
0,3,0,2,5,1,1,6,v,0,-7.8395
0,3,0,2,5,1,1,8,v,0,-7.7405
0,3,0,1,20,1,1,1,u,0,-7.7405
0,3,0,1,20,1,1,3,u,0,-7.7735
0,3,0,1,20,1,1,5,u,0,-7.8395
0,3,0,1,20,1,1,7,u,0,-7.8725
0,3,0,1,20,1,1,0,v,0,-6.6515
0,3,0,1,20,1,1,2,v,0,-6.7175
0,3,0,1,20,1,1,4,v,0,-6.7835
0,3,0,1,20,1,1,6,v,0,-6.8495
0,3,0,1,20,1,1,8,v,0,-6.9815
0,3,0,2,21,1,1,1,u,0,-8.7635
0,3,0,2,21,1,1,3,u,0,-8.7305
0,3,0,2,21,1,1,5,u,0,-8.6315
0,3,0,2,21,1,1,7,u,0,-8.5985
0,3,0,2,21,1,1,0,v,0,-8.9615
0,3,0,2,21,1,1,2,v,0,-8.9615
0,3,0,2,21,1,1,4,v,0,-8.9615
0,3,0,2,21,1,1,6,v,0,-8.8955
0,3,0,2,21,1,1,8,v,0,-8.9615
0,3,0,1,24,1,1,1,u,0,-6.9485
0,3,0,1,24,1,1,3,u,0,-7.0145
0,3,0,1,24,1,1,5,u,0,-7.1135
0,3,0,1,24,1,1,7,u,0,-7.1135
0,3,0,1,24,1,1,9,u,0,-7.1795
0,3,0,1,24,1,1,0,v,0,-6.6515
0,3,0,1,24,1,1,2,v,0,-6.7175
0,3,0,1,24,1,1,4,v,0,-6.7505
0,3,0,1,24,1,1,6,v,0,-6.7835
0,3,0,1,24,1,1,8,v,0,-6.8495
0,3,0,2,25,1,1,1,u,0,-9.0275
0,3,0,2,25,1,1,3,u,0,-8.8955
0,3,0,2,25,1,1,5,u,0,-8.7635
0,3,0,2,25,1,1,7,u,0,-8.6975
0,3,0,2,25,1,1,9,u,0,-8.6315
0,3,0,2,25,1,1,0,v,0,-8.4665
0,3,0,2,25,1,1,2,v,0,-8.4335
0,3,0,2,25,1,1,4,v,0,-8.4335
0,3,0,2,25,1,1,6,v,0,-8.4995
0,3,0,2,25,1,1,8,v,0,-8.4335
0,3,1,4,104,1,1,1,u,0,-7.4435
0,3,1,4,104,1,1,3,u,0,-7.4435
0,3,1,4,104,1,1,5,u,0,-7.3775
0,3,1,4,104,1,1,7,u,0,-7.3775
0,3,1,4,104,1,1,9,u,0,-7.3775
0,3,1,4,104,1,1,0,v,0,-9.0275
0,3,1,4,104,1,1,2,v,0,-9.0935
0,3,1,4,104,1,1,4,v,0,-9.0275
0,3,1,4,104,1,1,6,v,0,-9.0275
0,3,1,4,104,1,1,8,v,0,-9.0275
0,3,1,4,120,1,1,1,u,0,-10.0175
0,3,1,4,120,1,1,3,u,0,-10.0175
0,3,1,4,120,1,1,5,u,0,-9.9515
0,3,1,4,120,1,1,7,u,0,-9.8855
0,3,1,4,120,1,1,9,u,0,-9.9185
0,3,1,4,120,1,1,0,v,0,-8.6975
0,3,1,4,120,1,1,2,v,0,-8.5655
0,3,1,4,120,1,1,4,v,0,-8.4995
0,3,1,4,120,1,1,6,v,0,-8.4335
0,3,1,4,120,1,1,8,v,0,-8.3675
0,3,1,4,124,1,1,1,u,0,-7.5755
0,3,1,4,124,1,1,3,u,0,-7.5755
0,3,1,4,124,1,1,5,u,0,-7.5755
0,3,1,4,124,1,1,7,u,0,-7.5095
0,3,1,4,124,1,1,9,u,0,-7.5095
0,3,1,4,124,1,1,0,v,0,-8.2355
0,3,1,4,124,1,1,2,v,0,-8.2355
0,3,1,4,124,1,1,4,v,0,-8.2355
0,3,1,4,124,1,1,6,v,0,-8.1695
0,3,1,4,124,1,1,8,v,0,-8.1695
0,4,0,2,5,1,1,1,u,0,-10.1495
0,4,0,2,5,1,1,3,u,0,-10.1165
0,4,0,2,5,1,1,5,u,0,-10.0835
0,4,0,2,5,1,1,7,u,0,-10.0835
0,4,0,2,5,1,1,9,u,0,-10.0175
0,4,0,2,5,1,1,0,v,0,-8.2355
0,4,0,2,5,1,1,2,v,0,-8.1695
0,4,0,2,5,1,1,4,v,0,-8.1035
0,4,0,2,5,1,1,6,v,0,-8.0375
0,4,0,2,5,1,1,8,v,0,-7.9715
0,4,0,2,21,1,1,1,u,0,-9.0275
0,4,0,2,21,1,1,3,u,0,-8.9615
0,4,0,2,21,1,1,5,u,0,-8.8955
0,4,0,2,21,1,1,7,u,0,-8.8295
0,4,0,2,21,1,1,2,v,0,-9.0935
0,4,0,2,21,1,1,4,v,0,-9.0935
0,4,0,2,21,1,1,6,v,0,-9.0935
0,4,0,2,21,1,1,8,v,0,-9.1595
0,4,0,2,25,1,1,1,u,0,-9.2915
0,4,0,2,25,1,1,3,u,0,-9.1595
0,4,0,2,25,1,1,5,u,0,-9.0935
0,4,0,2,25,1,1,7,u,0,-8.9945
0,4,0,2,25,1,1,9,u,0,-8.8955
0,4,0,2,25,1,1,0,v,0,-8.6315
0,4,0,2,25,1,1,2,v,0,-8.5655
0,4,0,2,25,1,1,4,v,0,-8.5655
0,4,0,2,25,1,1,6,v,0,-8.6315
0,4,0,2,25,1,1,8,v,0,-8.5655
0,4,1,4,104,1,1,1,u,0,-8.6975
0,4,1,4,104,1,1,3,u,0,-8.6315
0,4,1,4,104,1,1,5,u,0,-8.6315
0,4,1,4,104,1,1,7,u,0,-8.6315
0,4,1,4,104,1,1,9,u,0,-8.5655
0,4,1,4,104,1,1,0,v,0,-9.6215
0,4,1,4,104,1,1,2,v,0,-9.6875
0,4,1,4,104,1,1,4,v,0,-9.6215
0,4,1,4,104,1,1,6,v,0,-9.6215
0,4,1,4,104,1,1,8,v,0,-9.6215
0,4,1,4,124,1,1,1,u,0,-8.6975
0,4,1,4,124,1,1,3,u,0,-8.7305
0,4,1,4,124,1,1,5,u,0,-8.7635
0,4,1,4,124,1,1,7,u,0,-8.6975
0,4,1,4,124,1,1,9,u,0,-8.6975
0,4,1,4,124,1,1,0,v,0,-9.2915
0,4,1,4,124,1,1,2,v,0,-9.2255
0,4,1,4,124,1,1,4,v,0,-9.2255
0,4,1,4,124,1,1,6,v,0,-9.1595
0,4,1,4,124,1,1,8,v,0,-9.1595
0,5,0,1,4,1,1,1,u,0,-7.4435
0,5,0,1,4,1,1,3,u,0,-7.4435
0,5,0,1,4,1,1,5,u,0,-7.3775
0,5,0,1,4,1,1,7,u,0,-7.3775
0,5,0,1,4,1,1,9,u,0,-7.3775
0,5,0,1,4,1,1,0,v,0,-4.7375
0,5,0,1,4,1,1,2,v,0,-4.7375
0,5,0,1,4,1,1,6,v,0,-4.8695
0,5,0,1,4,1,1,8,v,0,-4.8695
0,5,0,1,20,1,1,1,u,0,-6.3875
0,5,0,1,20,1,1,3,u,0,-6.4535
0,5,0,1,20,1,1,5,u,0,-6.4865
0,5,0,1,20,1,1,7,u,0,-6.5195
0,5,0,1,20,1,1,0,v,0,-5.3975
0,5,0,1,20,1,1,2,v,0,-5.4635
0,5,0,1,20,1,1,4,v,0,-5.5295
0,5,0,1,20,1,1,6,v,0,-5.6615
0,5,0,1,20,1,1,6,v,0,-5.5295
0,5,0,1,20,1,1,8,v,0,-5.7275
0,5,0,1,24,1,1,1,u,0,-5.4635
0,5,0,1,24,1,1,3,u,0,-5.5295
0,5,0,1,24,1,1,5,u,0,-5.5955
0,5,0,1,24,1,1,7,u,0,-5.5955
0,5,0,1,24,1,1,9,u,0,-5.7275
0,5,0,1,24,1,1,0,v,0,-5.3315
0,5,0,1,24,1,1,2,v,0,-5.3315
0,5,0,1,24,1,1,4,v,0,-5.3975
0,5,0,1,24,1,1,6,v,0,-5.3975
0,5,0,1,24,1,1,8,v,0,-5.4635
0,5,1,5,105,1,1,1,u,0,-5.0015
0,5,1,5,105,1,1,3,u,0,-5.0015
0,5,1,5,105,1,1,5,u,0,-5.0015
0,5,1,5,105,1,1,7,u,0,-5.0675
0,5,1,5,105,1,1,9,u,0,-5.1005
0,5,1,5,105,1,1,0,v,0,-7.7735
0,5,1,5,105,1,1,2,v,0,-7.8065
0,5,1,5,105,1,1,4,v,0,-7.7735
0,5,1,5,105,1,1,6,v,0,-7.7735
0,5,1,5,105,1,1,8,v,0,-7.7075
0,5,1,5,121,1,1,1,u,0,-6.1895
0,5,1,5,121,1,1,3,u,0,-6.2555
0,5,1,5,121,1,1,5,u,0,-6.2555
0,5,1,5,121,1,1,9,u,0,-6.3875
0,5,1,5,121,1,1,0,v,0,-6.1565
0,5,1,5,121,1,1,2,v,0,-6.1895
0,5,1,5,121,1,1,4,v,0,-6.2555
0,5,1,5,121,1,1,6,v,0,-6.2555
0,5,1,5,121,1,1,8,v,0,-6.2555
0,5,1,5,125,1,1,1,u,0,-6.3215
0,5,1,5,125,1,1,3,u,0,-6.3875
0,5,1,5,125,1,1,5,u,0,-6.3875
0,5,1,5,125,1,1,7,u,0,-6.4535
0,5,1,5,125,1,1,9,u,0,-6.4535
0,5,1,5,125,1,1,0,v,0,-5.2655
0,5,1,5,125,1,1,2,v,0,-5.3315
0,5,1,5,125,1,1,4,v,0,-5.3315
0,5,1,5,125,1,1,6,v,0,-5.3315
0,5,1,5,125,1,1,8,v,0,-5.3645
0,6,0,1,4,1,1,1,u,0,-9.6875
0,6,0,1,4,1,1,3,u,0,-9.6875
0,6,0,1,4,1,1,5,u,0,-9.6215
0,6,0,1,4,1,1,7,u,0,-9.6215
0,6,0,1,4,1,1,9,u,0,-9.6215
0,6,0,1,4,1,1,0,v,0,-8.1035
0,6,0,1,4,1,1,2,v,0,-8.1695
0,6,0,1,4,1,1,6,v,0,-8.2355
0,6,0,1,4,1,1,8,v,0,-8.3015
0,6,0,1,20,1,1,1,u,0,-9.2255
0,6,0,1,20,1,1,3,u,0,-9.2915
0,6,0,1,20,1,1,5,u,0,-9.2915
0,6,0,1,20,1,1,7,u,0,-9.3575
0,6,0,1,20,1,1,0,v,0,-8.4995
0,6,0,1,20,1,1,2,v,0,-8.5655
0,6,0,1,20,1,1,4,v,0,-8.6315
0,6,0,1,20,1,1,6,v,0,-8.6975
0,6,0,1,20,1,1,8,v,0,-8.8295
0,6,0,1,24,1,1,1,u,0,-8.7635
0,6,0,1,24,1,1,3,u,0,-8.8295
0,6,0,1,24,1,1,5,u,0,-8.8955
0,6,0,1,24,1,1,7,u,0,-8.8955
0,6,0,1,24,1,1,9,u,0,-9.0275
0,6,0,1,24,1,1,0,v,0,-8.5655
0,6,0,1,24,1,1,2,v,0,-8.6315
0,6,0,1,24,1,1,4,v,0,-8.6315
0,6,0,1,24,1,1,6,v,0,-8.6975
0,6,0,1,24,1,1,8,v,0,-8.7635
0,6,1,5,105,1,1,1,u,0,-8.1695
0,6,1,5,105,1,1,3,u,0,-8.1035
0,6,1,5,105,1,1,5,u,0,-8.1035
0,6,1,5,105,1,1,7,u,0,-8.1695
0,6,1,5,105,1,1,9,u,0,-8.2355
0,6,1,5,105,1,1,0,v,0,-9.8195
0,6,1,5,105,1,1,2,v,0,-9.8525
0,6,1,5,105,1,1,4,v,0,-9.8195
0,6,1,5,105,1,1,6,v,0,-9.8195
0,6,1,5,105,1,1,8,v,0,-9.7535
0,6,1,5,121,1,1,1,u,0,-9.0935
0,6,1,5,121,1,1,3,u,0,-9.1595
0,6,1,5,121,1,1,5,u,0,-9.1595
0,6,1,5,121,1,1,7,u,0,-9.2255
0,6,1,5,121,1,1,9,u,0,-9.2915
0,6,1,5,121,1,1,0,v,0,-8.7635
0,6,1,5,121,1,1,4,v,0,-8.8295
0,6,1,5,121,1,1,6,v,0,-8.8295
0,6,1,5,121,1,1,8,v,0,-8.8955
0,6,1,5,125,1,1,1,u,0,-9.3575
0,6,1,5,125,1,1,3,u,0,-9.4235
0,6,1,5,125,1,1,5,u,0,-9.4235
0,6,1,5,125,1,1,7,u,0,-9.4895
0,6,1,5,125,1,1,9,u,0,-9.4895
0,6,1,5,125,1,1,0,v,0,-8.3015
0,6,1,5,125,1,1,2,v,0,-8.3015
0,6,1,5,125,1,1,4,v,0,-8.3675
0,6,1,5,125,1,1,6,v,0,-8.3675
0,6,1,5,125,1,1,8,v,0,-8.3675
0,7,0,1,4,1,1,1,u,0,-8.6315
0,7,0,1,4,1,1,3,u,0,-8.5655
0,7,0,1,4,1,1,5,u,0,-8.5655
0,7,0,1,4,1,1,7,u,0,-8.4995
0,7,0,1,4,1,1,9,u,0,-8.4995
0,7,0,1,4,1,1,0,v,0,-6.8495
0,7,0,1,4,1,1,2,v,0,-6.8495
0,7,0,1,4,1,1,6,v,0,-6.9815
0,7,0,1,4,1,1,8,v,0,-7.0145
0,7,0,1,20,1,1,1,u,0,-7.9055
0,7,0,1,20,1,1,3,u,0,-7.9715
0,7,0,1,20,1,1,5,u,0,-7.9715
0,7,0,1,20,1,1,7,u,0,-8.0375
0,7,0,1,20,1,1,0,v,0,-7.3775
0,7,0,1,20,1,1,2,v,0,-7.4435
0,7,0,1,20,1,1,4,v,0,-7.5095
0,7,0,1,20,1,1,6,v,0,-7.5755
0,7,0,1,20,1,1,8,v,0,-7.6415
0,7,0,1,24,1,1,1,u,0,-7.2125
0,7,0,1,24,1,1,3,u,0,-7.3115
0,7,0,1,24,1,1,5,u,0,-7.3775
0,7,0,1,24,1,1,7,u,0,-7.3775
0,7,0,1,24,1,1,9,u,0,-7.4435
0,7,0,1,24,1,1,0,v,0,-7.3775
0,7,0,1,24,1,1,2,v,0,-7.4435
0,7,0,1,24,1,1,4,v,0,-7.4435
0,7,0,1,24,1,1,6,v,0,-7.5095
0,7,0,1,24,1,1,8,v,0,-7.5755
0,7,1,5,105,1,1,1,u,0,-6.3215
0,7,1,5,105,1,1,3,u,0,-6.2885
0,7,1,5,105,1,1,5,u,0,-6.3215
0,7,1,5,105,1,1,7,u,0,-6.3215
0,7,1,5,105,1,1,9,u,0,-6.3875
0,7,1,5,105,1,1,0,v,0,-9.0605
0,7,1,5,105,1,1,2,v,0,-9.0935
0,7,1,5,105,1,1,4,v,0,-9.0935
0,7,1,5,105,1,1,6,v,0,-9.0275
0,7,1,5,105,1,1,8,v,0,-8.9945
0,7,1,5,121,1,1,1,u,0,-7.3775
0,7,1,5,121,1,1,3,u,0,-7.4435
0,7,1,5,121,1,1,5,u,0,-7.4435
0,7,1,5,121,1,1,9,u,0,-7.5755
0,7,1,5,121,1,1,0,v,0,-7.6415
0,7,1,5,121,1,1,2,v,0,-7.6415
0,7,1,5,121,1,1,4,v,0,-7.7075
0,7,1,5,121,1,1,6,v,0,-7.7735
0,7,1,5,121,1,1,8,v,0,-7.7735
0,7,1,5,125,1,1,1,u,0,-7.6415
0,7,1,5,125,1,1,3,u,0,-7.7075
0,7,1,5,125,1,1,5,u,0,-7.7075
0,7,1,5,125,1,1,7,u,0,-7.7735
0,7,1,5,125,1,1,9,u,0,-7.7735
0,7,1,5,125,1,1,0,v,0,-6.9155
0,7,1,5,125,1,1,2,v,0,-6.9155
0,7,1,5,125,1,1,4,v,0,-6.9815
0,7,1,5,125,1,1,6,v,0,-6.9815
0,7,1,5,125,1,1,8,v,0,-6.9815
0,8,0,2,5,1,1,1,u,0,-6.7175
0,8,0,2,5,1,1,3,u,0,-6.7175
0,8,0,2,5,1,1,5,u,0,-6.6845
0,8,0,2,5,1,1,7,u,0,-6.6515
0,8,0,2,5,1,1,9,u,0,-6.5855
0,8,0,2,5,1,1,0,v,0,-4.1435
0,8,0,2,5,1,1,2,v,0,-4.0775
0,8,0,2,5,1,1,4,v,0,-4.0115
0,8,0,2,5,1,1,6,v,0,-3.9785
0,8,0,2,5,1,1,8,v,0,-3.8795
0,8,0,2,21,1,1,1,u,0,-4.9355
0,8,0,2,21,1,1,3,u,0,-4.9355
0,8,0,2,21,1,1,5,u,0,-4.8035
0,8,0,2,21,1,1,7,u,0,-4.7375
0,8,0,2,21,1,1,3,u,0,-4.8035
0,8,0,2,21,1,1,0,v,0,-5.3975
0,8,0,2,21,1,1,2,v,0,-5.3975
0,8,0,2,21,1,1,4,v,0,-5.3975
0,8,0,2,21,1,1,6,v,0,-5.3975
0,8,0,2,21,1,1,8,v,0,-5.4635
0,8,0,2,25,1,1,1,u,0,-4.8365
0,8,0,2,25,1,1,3,u,0,-4.7375
0,8,0,2,25,1,1,5,u,0,-4.6055
0,8,0,2,25,1,1,7,u,0,-4.5395
0,8,0,2,25,1,1,9,u,0,-4.4405
0,8,0,2,25,1,1,0,v,0,-4.4735
0,8,0,2,25,1,1,2,v,0,-4.4735
0,8,0,2,25,1,1,4,v,0,-4.4735
0,8,0,2,25,1,1,6,v,0,-4.4735
0,8,0,2,25,1,1,8,v,0,-4.4075
0,8,1,4,104,1,1,1,u,0,-4.7375
0,8,1,4,104,1,1,3,u,0,-4.7375
0,8,1,4,104,1,1,5,u,0,-4.6715
0,8,1,4,104,1,1,7,u,0,-4.6715
0,8,1,4,104,1,1,9,u,0,-4.6055
0,8,1,4,104,1,1,0,v,0,-6.9485
0,8,1,4,104,1,1,2,v,0,-6.9815
0,8,1,4,104,1,1,4,v,0,-6.9815
0,8,1,4,104,1,1,6,v,0,-6.9815
0,8,1,4,104,1,1,8,v,0,-6.9815
0,8,1,4,120,1,1,1,u,0,-7.5095
0,8,1,4,120,1,1,3,u,0,-7.4435
0,8,1,4,120,1,1,5,u,0,-7.3775
0,8,1,4,120,1,1,7,u,0,-7.3115
0,8,1,4,120,1,1,9,u,0,-7.3115
0,8,1,4,120,1,1,0,v,0,-6.2555
0,8,1,4,120,1,1,2,v,0,-6.1235
0,8,1,4,120,1,1,4,v,0,-6.0575
0,8,1,4,120,1,1,6,v,0,-5.9915
0,8,1,4,120,1,1,8,v,0,-5.9255
0,8,1,4,124,1,1,1,u,0,-4.7375
0,8,1,4,124,1,1,3,u,0,-4.7375
0,8,1,4,124,1,1,5,u,0,-4.7375
0,8,1,4,124,1,1,7,u,0,-4.6715
0,8,1,4,124,1,1,9,u,0,-4.6715
0,8,1,4,124,1,1,0,v,0,-5.5955
0,8,1,4,124,1,1,2,v,0,-5.5295
0,8,1,4,124,1,1,4,v,0,-5.5295
0,8,1,4,124,1,1,6,v,0,-5.4635
0,8,1,4,124,1,1,8,v,0,-5.4635
0,9,0,2,5,1,1,1,u,0,-7.0475
0,9,0,2,5,1,1,3,u,0,-7.0145
0,9,0,2,5,1,1,5,u,0,-6.9815
0,9,0,2,5,1,1,7,u,0,-6.9485
0,9,0,2,5,1,1,9,u,0,-6.9155
0,9,0,2,5,1,1,0,v,0,-4.8035
0,9,0,2,5,1,1,2,v,0,-4.7375
0,9,0,2,5,1,1,4,v,0,-4.6715
0,9,0,2,5,1,1,6,v,0,-4.6715
0,9,0,2,5,1,1,8,v,0,-4.5395
0,9,0,2,21,1,1,1,u,0,-5.3315
0,9,0,2,21,1,1,3,u,0,-5.3315
0,9,0,2,21,1,1,5,u,0,-5.1995
0,9,0,2,21,1,1,7,u,0,-5.1995
0,9,0,2,21,1,1,0,v,0,-6.0575
0,9,0,2,21,1,1,2,v,0,-6.0575
0,9,0,2,21,1,1,4,v,0,-6.0575
0,9,0,2,21,1,1,6,v,0,-5.9915
0,9,0,2,21,1,1,8,v,0,-6.1235
0,9,0,2,25,1,1,1,u,0,-5.3315
0,9,0,2,25,1,1,3,u,0,-5.1995
0,9,0,2,25,1,1,5,u,0,-5.0675
0,9,0,2,25,1,1,7,u,0,-5.0015
0,9,0,2,25,1,1,9,u,0,-4.9355
0,9,0,2,25,1,1,0,v,0,-5.1335
0,9,0,2,25,1,1,2,v,0,-5.1335
0,9,0,2,25,1,1,4,v,0,-5.1335
0,9,0,2,25,1,1,6,v,0,-5.1995
0,9,0,2,25,1,1,8,v,0,-5.1335
0,9,1,4,104,1,1,1,u,0,-4.6055
0,9,1,4,104,1,1,3,u,0,-4.6055
0,9,1,4,104,1,1,5,u,0,-4.5395
0,9,1,4,104,1,1,7,u,0,-4.5395
0,9,1,4,104,1,1,9,u,0,-4.5065
0,9,1,4,104,1,1,0,v,0,-7.1795
0,9,1,4,104,1,1,2,v,0,-7.2125
0,9,1,4,104,1,1,4,v,0,-7.1795
0,9,1,4,104,1,1,6,v,0,-7.1795
0,9,1,4,104,1,1,8,v,0,-7.1795
0,9,1,4,120,1,1,1,u,0,-7.3115
0,9,1,4,120,1,1,3,u,0,-7.3115
0,9,1,4,120,1,1,5,u,0,-7.2455
0,9,1,4,120,1,1,7,u,0,-7.1795
0,9,1,4,120,1,1,9,u,0,-7.1795
0,9,1,4,120,1,1,0,v,0,-6.4535
0,9,1,4,120,1,1,2,v,0,-6.3215
0,9,1,4,120,1,1,4,v,0,-6.2555
0,9,1,4,120,1,1,6,v,0,-6.1895
0,9,1,4,120,1,1,8,v,0,-6.1235
0,9,1,4,124,1,1,1,u,0,-4.6055
0,9,1,4,124,1,1,3,u,0,-4.6715
0,9,1,4,124,1,1,5,u,0,-4.6715
0,9,1,4,124,1,1,7,u,0,-4.6055
0,9,1,4,124,1,1,9,u,0,-4.6055
0,9,1,4,124,1,1,0,v,0,-5.7275
0,9,1,4,124,1,1,2,v,0,-5.7275
0,9,1,4,124,1,1,4,v,0,-5.6615
0,9,1,4,124,1,1,6,v,0,-5.6615
0,9,1,4,124,1,1,8,v,0,-5.5955
0,10,0,1,4,1,1,1,u,0,-7.3115
0,10,0,1,4,1,1,3,u,0,-7.3115
0,10,0,1,4,1,1,5,u,0,-7.2455
0,10,0,1,4,1,1,7,u,0,-7.2455
0,10,0,1,4,1,1,9,u,0,-7.2455
0,10,0,1,4,1,1,0,v,0,-5.0675
0,10,0,1,4,1,1,2,v,0,-5.1335
0,10,0,1,4,1,1,6,v,0,-5.2655
0,10,0,1,4,1,1,8,v,0,-5.2655
0,10,0,1,20,1,1,1,u,0,-6.3875
0,10,0,1,20,1,1,3,u,0,-6.4535
0,10,0,1,20,1,1,5,u,0,-6.4535
0,10,0,1,20,1,1,7,u,0,-6.5195
0,10,0,1,20,1,1,0,v,0,-5.7275
0,10,0,1,20,1,1,2,v,0,-5.8265
0,10,0,1,20,1,1,4,v,0,-5.8595
0,10,0,1,20,1,1,6,v,0,-5.9915
0,10,0,1,20,1,1,8,v,0,-6.0575
0,10,0,1,24,1,1,1,u,0,-5.5625
0,10,0,1,24,1,1,3,u,0,-5.6615
0,10,0,1,24,1,1,5,u,0,-5.7275
0,10,0,1,24,1,1,7,u,0,-5.7275
0,10,0,1,24,1,1,9,u,0,-5.7935
0,10,0,1,24,1,1,0,v,0,-5.5955
0,10,0,1,24,1,1,2,v,0,-5.5955
0,10,0,1,24,1,1,4,v,0,-5.6615
0,10,0,1,24,1,1,6,v,0,-5.6615
0,10,0,1,24,1,1,8,v,0,-5.7275
0,10,1,5,105,1,1,1,u,0,-5.3315
0,10,1,5,105,1,1,3,u,0,-5.3315
0,10,1,5,105,1,1,5,u,0,-5.3315
0,10,1,5,105,1,1,7,u,0,-5.3975
0,10,1,5,105,1,1,9,u,0,-5.4305
0,10,1,5,105,1,1,0,v,0,-7.9715
0,10,1,5,105,1,1,2,v,0,-8.0375
0,10,1,5,105,1,1,4,v,0,-8.0045
0,10,1,5,105,1,1,6,v,0,-7.9715
0,10,1,5,105,1,1,8,v,0,-7.9385
0,10,1,5,121,1,1,1,u,0,-6.5195
0,10,1,5,121,1,1,3,u,0,-6.5195
0,10,1,5,121,1,1,5,u,0,-6.5855
0,10,1,5,121,1,1,9,u,0,-6.6845
0,10,1,5,121,1,1,0,v,0,-6.4535
0,10,1,5,121,1,1,2,v,0,-6.4535
0,10,1,5,121,1,1,4,v,0,-6.5195
0,10,1,5,121,1,1,6,v,0,-6.5525
0,10,1,5,121,1,1,8,v,0,-6.5855
0,10,1,5,125,1,1,1,u,0,-6.5855
0,10,1,5,125,1,1,3,u,0,-6.5855
0,10,1,5,125,1,1,5,u,0,-6.6515
0,10,1,5,125,1,1,7,u,0,-6.6515
0,10,1,5,125,1,1,9,u,0,-6.6845
